电影名,评价,label,短评,上映年份,评分,评价人数,导演,编剧,主演,类型,制片国家/地区,语言,上映日期,片长
十二怒汉,力荐,1.0,无论有罪还是无罪，十二怒汉所展示的不是结论而是过程。在任何一个民主法治国家，人命大于天，提出合理怀疑，面对细枝末节究根问底无论何时都不会错，所以这部片子很政治正确，但结论不应该是判无罪，而是重新审，怀疑证词证据并非说男孩无罪，这点很重要。这么多的漏洞隐喻的是查证机关的失职，不该由陪审团讨论决定。算是室内群戏巅峰作品，情绪调度张弛有度非常享受，几个细节很加分，1 第一次投票不是最后一个才无罪，这一点十二公民故弄玄虚，2一直坚持无罪的那人看到自己孩子照片时瞬间崩溃，无需多余言语。3结尾桌上一片狼藉，这是辩论的战场隐喻。4封闭场景下的移形换影和机位调节。最喜欢的一句台词：“我们来到这里是因为肩负重大责任，我一直觉得这是民主社会的优点，也是我们国家强大的原因”。振聋发聩,1957,9.4,482696,西德尼·吕美特,雷金纳德·罗斯,亨利·方达 / 马丁·鲍尔萨姆 / 约翰·菲德勒 / 李·科布 / E.G.马绍尔 / 杰克·克卢格曼 / 爱德华·宾斯 / 杰克·瓦尔登 / 约瑟夫·史威尼 / 埃德·贝格利 / 乔治·沃斯科维奇 / 罗伯特·韦伯,剧情,美国,英语,1957-04-10(美国),96分钟
十二怒汉,力荐,1.0,57年至07年，这之间是50年。比较前后两个版本，就知道主题和题材永无高下之分，真正把作品的品质区别开来的，是表现上的残缺低幼或高明完美。,1957,9.4,482696,西德尼·吕美特,雷金纳德·罗斯,亨利·方达 / 马丁·鲍尔萨姆 / 约翰·菲德勒 / 李·科布 / E.G.马绍尔 / 杰克·克卢格曼 / 爱德华·宾斯 / 杰克·瓦尔登 / 约瑟夫·史威尼 / 埃德·贝格利 / 乔治·沃斯科维奇 / 罗伯特·韦伯,剧情,美国,英语,1957-04-10(美国),96分钟
十二怒汉,力荐,1.0,“推荐”————这是手打的，不是系统默认哦。不可错过。,1957,9.4,482696,西德尼·吕美特,雷金纳德·罗斯,亨利·方达 / 马丁·鲍尔萨姆 / 约翰·菲德勒 / 李·科布 / E.G.马绍尔 / 杰克·克卢格曼 / 爱德华·宾斯 / 杰克·瓦尔登 / 约瑟夫·史威尼 / 埃德·贝格利 / 乔治·沃斯科维奇 / 罗伯特·韦伯,剧情,美国,英语,1957-04-10(美国),96分钟
十二怒汉,力荐,1.0,伟大的作品。国家强大的原因。,1957,9.4,482696,西德尼·吕美特,雷金纳德·罗斯,亨利·方达 / 马丁·鲍尔萨姆 / 约翰·菲德勒 / 李·科布 / E.G.马绍尔 / 杰克·克卢格曼 / 爱德华·宾斯 / 杰克·瓦尔登 / 约瑟夫·史威尼 / 埃德·贝格利 / 乔治·沃斯科维奇 / 罗伯特·韦伯,剧情,美国,英语,1957-04-10(美国),96分钟
十二怒汉,力荐,1.0,我的态度依旧中立，然而这场讨论的结局早已不该成为评价此片的权衡点。没有牵扯到私人利弊的裁决，也是一种无懈可击的正义，电影的格局与表现的体制，都能让中国无地自容。演员们用简单的语言、神态甚至汗滴子，营造了无与伦比的临场感（《这个男人来自地球》一点也不神了。）,1957,9.4,482696,西德尼·吕美特,雷金纳德·罗斯,亨利·方达 / 马丁·鲍尔萨姆 / 约翰·菲德勒 / 李·科布 / E.G.马绍尔 / 杰克·克卢格曼 / 爱德华·宾斯 / 杰克·瓦尔登 / 约瑟夫·史威尼 / 埃德·贝格利 / 乔治·沃斯科维奇 / 罗伯特·韦伯,剧情,美国,英语,1957-04-10(美国),96分钟
十二怒汉,力荐,1.0,8号和9号最后的握手和告别 只有讨论和结论 没有真相和后来 完美收尾,1957,9.4,482696,西德尼·吕美特,雷金纳德·罗斯,亨利·方达 / 马丁·鲍尔萨姆 / 约翰·菲德勒 / 李·科布 / E.G.马绍尔 / 杰克·克卢格曼 / 爱德华·宾斯 / 杰克·瓦尔登 / 约瑟夫·史威尼 / 埃德·贝格利 / 乔治·沃斯科维奇 / 罗伯特·韦伯,剧情,美国,英语,1957-04-10(美国),96分钟
十二怒汉,力荐,1.0,这是少有的让我加了“人性”“经典”的标签的片子。太惊人了。主题从今天看仍然具有思考的价值，这是跨越时代的。而拍摄手法今天看仍然伟大新奇，这是电影语言的魅力。编剧导演都很强大，节奏明朗非常抓人，场面调度精准缜密、气氛的烘托、人物形象的塑造都堪称典范。结尾轻松中透着力量。好片养人心！,1957,9.4,482696,西德尼·吕美特,雷金纳德·罗斯,亨利·方达 / 马丁·鲍尔萨姆 / 约翰·菲德勒 / 李·科布 / E.G.马绍尔 / 杰克·克卢格曼 / 爱德华·宾斯 / 杰克·瓦尔登 / 约瑟夫·史威尼 / 埃德·贝格利 / 乔治·沃斯科维奇 / 罗伯特·韦伯,剧情,美国,英语,1957-04-10(美国),96分钟
十二怒汉,力荐,1.0,很多人觉得是讲述正义和兵法，我觉得12怒汉也代表各种各样的人。一个密室陪审房间，有人为了去相信一个他认为的真相而肯定这是真相，因为除了舆论导向还可能因为想要满足自己内心某种欲望，才会导向自己去相信。要辩倒自己的信念永不容易，因为这源自人人都有的自私之心。,1957,9.4,482696,西德尼·吕美特,雷金纳德·罗斯,亨利·方达 / 马丁·鲍尔萨姆 / 约翰·菲德勒 / 李·科布 / E.G.马绍尔 / 杰克·克卢格曼 / 爱德华·宾斯 / 杰克·瓦尔登 / 约瑟夫·史威尼 / 埃德·贝格利 / 乔治·沃斯科维奇 / 罗伯特·韦伯,剧情,美国,英语,1957-04-10(美国),96分钟
十二怒汉,力荐,1.0,"最吸引我的不是影片对“民主”这个概念的介绍，而是整个讨论过程中人与人的沟通方式。
到底什么样的表现才可以被说成是“偏执”的？在争论中指责对方偏执，这未必是贴切的吧？偏执应是带有“偏见”的前提下的固执，而无偏见的执着于自己的观点，应该说是坚持才对。",1957,9.4,482696,西德尼·吕美特,雷金纳德·罗斯,亨利·方达 / 马丁·鲍尔萨姆 / 约翰·菲德勒 / 李·科布 / E.G.马绍尔 / 杰克·克卢格曼 / 爱德华·宾斯 / 杰克·瓦尔登 / 约瑟夫·史威尼 / 埃德·贝格利 / 乔治·沃斯科维奇 / 罗伯特·韦伯,剧情,美国,英语,1957-04-10(美国),96分钟
十二怒汉,力荐,1.0,资料馆2014.1.23.7pm 在大银幕重看，十二个人来自各阶层/族裔/性格/知识背景/政治立场，由亨利·方达点燃质疑，但对证据链各点的击破是由众人完成的（犹太老头、礼貌先生、喉糖小子），在一年中最热的一天、借一场雨洗刷天地，走入法院陪审室的不只是演员、更是观众，最后离开时获得的是一种思维方法。,1957,9.4,482696,西德尼·吕美特,雷金纳德·罗斯,亨利·方达 / 马丁·鲍尔萨姆 / 约翰·菲德勒 / 李·科布 / E.G.马绍尔 / 杰克·克卢格曼 / 爱德华·宾斯 / 杰克·瓦尔登 / 约瑟夫·史威尼 / 埃德·贝格利 / 乔治·沃斯科维奇 / 罗伯特·韦伯,剧情,美国,英语,1957-04-10(美国),96分钟
十二怒汉,力荐,1.0,剧情的两极颠覆，性格的集中展现，节奏的张弛控制，还有牛了个逼的场景调度。从内容到形式都无可挑剔。,1957,9.4,482696,西德尼·吕美特,雷金纳德·罗斯,亨利·方达 / 马丁·鲍尔萨姆 / 约翰·菲德勒 / 李·科布 / E.G.马绍尔 / 杰克·克卢格曼 / 爱德华·宾斯 / 杰克·瓦尔登 / 约瑟夫·史威尼 / 埃德·贝格利 / 乔治·沃斯科维奇 / 罗伯特·韦伯,剧情,美国,英语,1957-04-10(美国),96分钟
十二怒汉,力荐,1.0,"虽然是对话主导的电影(当然剧本很棒了, 人物是有多出色. 不光是美国精神, 这就是一场学术训练呀, 国人都应该看看, 学学怎样有效的吵架/辩论), 单单看摄影精致准确/调度考究的老电影, 尤其这种多人封闭空间场调经典范例片, 就真的很感动了诶!",1957,9.4,482696,西德尼·吕美特,雷金纳德·罗斯,亨利·方达 / 马丁·鲍尔萨姆 / 约翰·菲德勒 / 李·科布 / E.G.马绍尔 / 杰克·克卢格曼 / 爱德华·宾斯 / 杰克·瓦尔登 / 约瑟夫·史威尼 / 埃德·贝格利 / 乔治·沃斯科维奇 / 罗伯特·韦伯,剧情,美国,英语,1957-04-10(美国),96分钟
十二怒汉,力荐,1.0,无论是鏡头的运用还是场面的调度都十分完美。再加上好的剧本和好的演員，这部电影怎么能不经典呢。,1957,9.4,482696,西德尼·吕美特,雷金纳德·罗斯,亨利·方达 / 马丁·鲍尔萨姆 / 约翰·菲德勒 / 李·科布 / E.G.马绍尔 / 杰克·克卢格曼 / 爱德华·宾斯 / 杰克·瓦尔登 / 约瑟夫·史威尼 / 埃德·贝格利 / 乔治·沃斯科维奇 / 罗伯特·韦伯,剧情,美国,英语,1957-04-10(美国),96分钟
十二怒汉,力荐,1.0,导演是个天才啊。一宗命案，一间房间，十二个人，争执，偏见，怀疑，法制，权利，恰到好处的对白。无论如何，这才是伟大的人类的未来。,1957,9.4,482696,西德尼·吕美特,雷金纳德·罗斯,亨利·方达 / 马丁·鲍尔萨姆 / 约翰·菲德勒 / 李·科布 / E.G.马绍尔 / 杰克·克卢格曼 / 爱德华·宾斯 / 杰克·瓦尔登 / 约瑟夫·史威尼 / 埃德·贝格利 / 乔治·沃斯科维奇 / 罗伯特·韦伯,剧情,美国,英语,1957-04-10(美国),96分钟
十二怒汉,力荐,1.0,最喜欢的电影之一：我一直觉得，这就是民主社会的优点，我们被通知来到这里，决定一个跟我们素昧平生的人到底有没有罪，不论做出什么样的判决，我们都拿不到好处，也没有损失，那就是我们的国家能这么强大的原因。我们不应该把这件事跟私人的感觉扯上关系。,1957,9.4,482696,西德尼·吕美特,雷金纳德·罗斯,亨利·方达 / 马丁·鲍尔萨姆 / 约翰·菲德勒 / 李·科布 / E.G.马绍尔 / 杰克·克卢格曼 / 爱德华·宾斯 / 杰克·瓦尔登 / 约瑟夫·史威尼 / 埃德·贝格利 / 乔治·沃斯科维奇 / 罗伯特·韦伯,剧情,美国,英语,1957-04-10(美国),96分钟
十二怒汉,力荐,1.0,非常好的表达美国陪审团意义的电影。“疑罪从无”“排除合理怀疑”是刑事审判的核心，这一点美国的司法制度确实做的很好,1957,9.4,482696,西德尼·吕美特,雷金纳德·罗斯,亨利·方达 / 马丁·鲍尔萨姆 / 约翰·菲德勒 / 李·科布 / E.G.马绍尔 / 杰克·克卢格曼 / 爱德华·宾斯 / 杰克·瓦尔登 / 约瑟夫·史威尼 / 埃德·贝格利 / 乔治·沃斯科维奇 / 罗伯特·韦伯,剧情,美国,英语,1957-04-10(美国),96分钟
十二怒汉,力荐,1.0,"古早剧本杀，剧本精致到。。。就是精致
这部片的环境，人物塑造，运镜和走位，够我学一辈子",1957,9.4,482696,西德尼·吕美特,雷金纳德·罗斯,亨利·方达 / 马丁·鲍尔萨姆 / 约翰·菲德勒 / 李·科布 / E.G.马绍尔 / 杰克·克卢格曼 / 爱德华·宾斯 / 杰克·瓦尔登 / 约瑟夫·史威尼 / 埃德·贝格利 / 乔治·沃斯科维奇 / 罗伯特·韦伯,剧情,美国,英语,1957-04-10(美国),96分钟
十二怒汉,力荐,1.0,12个男人呆在一个闷热的休息室中在90多分钟的时间里将一个在法庭上几乎已成定局的凶杀案扳正。导演通过12个主要角色阐述自己观点的神态和说话方式来反映人物性格，再用不断投票产生的变化来突出这种“拔河式”探讨案情的紧张感，让观众忘记影片中单一场景将会带来的枯燥。,1957,9.4,482696,西德尼·吕美特,雷金纳德·罗斯,亨利·方达 / 马丁·鲍尔萨姆 / 约翰·菲德勒 / 李·科布 / E.G.马绍尔 / 杰克·克卢格曼 / 爱德华·宾斯 / 杰克·瓦尔登 / 约瑟夫·史威尼 / 埃德·贝格利 / 乔治·沃斯科维奇 / 罗伯特·韦伯,剧情,美国,英语,1957-04-10(美国),96分钟
十二怒汉,力荐,1.0,十二个人，在这个陪审团中表现了各自不同缘由的愤怒，而围绕着孩子究竟应不应该判罪，这场听证会也在愤怒的情绪中渐渐发酵。,1957,9.4,482696,西德尼·吕美特,雷金纳德·罗斯,亨利·方达 / 马丁·鲍尔萨姆 / 约翰·菲德勒 / 李·科布 / E.G.马绍尔 / 杰克·克卢格曼 / 爱德华·宾斯 / 杰克·瓦尔登 / 约瑟夫·史威尼 / 埃德·贝格利 / 乔治·沃斯科维奇 / 罗伯特·韦伯,剧情,美国,英语,1957-04-10(美国),96分钟
十二怒汉,力荐,1.0,伟大的群戏和表演，大特写尤其多。实际上我觉得在最后已经偏离了亨利·方达的初衷，但这也是美国法律精神的再现，好看。,1957,9.4,482696,西德尼·吕美特,雷金纳德·罗斯,亨利·方达 / 马丁·鲍尔萨姆 / 约翰·菲德勒 / 李·科布 / E.G.马绍尔 / 杰克·克卢格曼 / 爱德华·宾斯 / 杰克·瓦尔登 / 约瑟夫·史威尼 / 埃德·贝格利 / 乔治·沃斯科维奇 / 罗伯特·韦伯,剧情,美国,英语,1957-04-10(美国),96分钟
十二怒汉,力荐,1.0,没有一个女人出现的电影看起来就是累人。,1957,9.4,482696,西德尼·吕美特,雷金纳德·罗斯,亨利·方达 / 马丁·鲍尔萨姆 / 约翰·菲德勒 / 李·科布 / E.G.马绍尔 / 杰克·克卢格曼 / 爱德华·宾斯 / 杰克·瓦尔登 / 约瑟夫·史威尼 / 埃德·贝格利 / 乔治·沃斯科维奇 / 罗伯特·韦伯,剧情,美国,英语,1957-04-10(美国),96分钟
十二怒汉,力荐,1.0,"“偏见总是遮蔽了真相。”
90分钟内，刻画出12个人的性格。12个人坐在一个房间中判决一个是否有罪，探讨的是尊严，是哲学，是人性，看到一半，就已刷新了认知，影片毫无乏味，观众也在跟着思考，结尾留给我们的不只是一个“无罪”，怒汉指的是法官，影片张力，我震撼到无法形容。
我认为这个电影牛逼在于，可以永久的经受住时间磨练！",1957,9.4,482696,西德尼·吕美特,雷金纳德·罗斯,亨利·方达 / 马丁·鲍尔萨姆 / 约翰·菲德勒 / 李·科布 / E.G.马绍尔 / 杰克·克卢格曼 / 爱德华·宾斯 / 杰克·瓦尔登 / 约瑟夫·史威尼 / 埃德·贝格利 / 乔治·沃斯科维奇 / 罗伯特·韦伯,剧情,美国,英语,1957-04-10(美国),96分钟
十二怒汉,力荐,1.0,不愧经典电影，黑白片子也能看得这么意犹未尽，和《杀死一只知更鸟》有异曲同工之妙。但是唯一缺陷：我觉得不该这么判定孩子无罪，因为那些一开始的少数意见到最后也只是模棱两可地证明原来的证据不够真实而已，并不具备确凿的无罪证明。当然，结果不重要，重要是争论的过程，以及最后对生命的负责态度,1957,9.4,482696,西德尼·吕美特,雷金纳德·罗斯,亨利·方达 / 马丁·鲍尔萨姆 / 约翰·菲德勒 / 李·科布 / E.G.马绍尔 / 杰克·克卢格曼 / 爱德华·宾斯 / 杰克·瓦尔登 / 约瑟夫·史威尼 / 埃德·贝格利 / 乔治·沃斯科维奇 / 罗伯特·韦伯,剧情,美国,英语,1957-04-10(美国),96分钟
十二怒汉,力荐,1.0,完全12人在一屋里的争论。导演的掌控太厉害了。力荐之。（还有2007年俄版：http://movie.douban.com/subject/2027899/ 和 1997年TV翻拍版：http://movie.douban.com/subject/1293989/）,1957,9.4,482696,西德尼·吕美特,雷金纳德·罗斯,亨利·方达 / 马丁·鲍尔萨姆 / 约翰·菲德勒 / 李·科布 / E.G.马绍尔 / 杰克·克卢格曼 / 爱德华·宾斯 / 杰克·瓦尔登 / 约瑟夫·史威尼 / 埃德·贝格利 / 乔治·沃斯科维奇 / 罗伯特·韦伯,剧情,美国,英语,1957-04-10(美国),96分钟
十二怒汉,力荐,1.0,和各种评论一样这部1957年的黑白片堪称经典。演员表演精湛，矛盾逐步升级，矛盾逐步化解。一个用argument来以一战多的战役。虽然现在看来有点像在称赞其陪审团制度。但不可否认是的导演功底深厚，把握的 非常 得当。不容错过，其他翻拍就不要看了，就看 吕美特 的吧。 下720p，1080p都不为过。,1957,9.4,482696,西德尼·吕美特,雷金纳德·罗斯,亨利·方达 / 马丁·鲍尔萨姆 / 约翰·菲德勒 / 李·科布 / E.G.马绍尔 / 杰克·克卢格曼 / 爱德华·宾斯 / 杰克·瓦尔登 / 约瑟夫·史威尼 / 埃德·贝格利 / 乔治·沃斯科维奇 / 罗伯特·韦伯,剧情,美国,英语,1957-04-10(美国),96分钟
摔跤吧！爸爸,力荐,1.0,印度排名第一的电影，全球口碑已炸裂,2016,9.0,1551962,涅提·蒂瓦里,比于什·古普塔 / 施热亚·简 / 尼基尔·麦罗特拉 / 涅提·蒂瓦里,阿米尔·汗 / 法缇玛·萨那·纱卡 / 桑亚·玛荷塔 / 阿帕尔夏克提·库拉那 / 沙克希·坦沃 / 塞伊拉·沃西 / 苏哈妮·巴特纳格尔 / 里特维克·萨霍里 / 吉里什·库卡尼,剧情 / 家庭 / 传记 / 运动,印度,印地语 / 英语,2017-05-05(中国大陆) / 2016-12-23(印度),161分钟(印度) / 140分钟(中国大陆)
摔跤吧！爸爸,力荐,1.0,北影节第118部电影，第一次见结束鼓掌这么长。170分无困点，中途跟随电影观众鼓掌无数次，结束也鲜有离场，比起上一场无人提问，这场1/3观众举手。真正好电影有真正好观众欣赏。他国演员的敬业，推荐他的电视节目《真相访谈》印度多几阿米尔汗，强国有生之年可见。上映记得去看，别惯抠图的。,2016,9.0,1551962,涅提·蒂瓦里,比于什·古普塔 / 施热亚·简 / 尼基尔·麦罗特拉 / 涅提·蒂瓦里,阿米尔·汗 / 法缇玛·萨那·纱卡 / 桑亚·玛荷塔 / 阿帕尔夏克提·库拉那 / 沙克希·坦沃 / 塞伊拉·沃西 / 苏哈妮·巴特纳格尔 / 里特维克·萨霍里 / 吉里什·库卡尼,剧情 / 家庭 / 传记 / 运动,印度,印地语 / 英语,2017-05-05(中国大陆) / 2016-12-23(印度),161分钟(印度) / 140分钟(中国大陆)
摔跤吧！爸爸,力荐,1.0,实名举报，2010年德里英联邦运动会摔跤项目55公斤级澳大利亚选手安吉丽娜·沃森体重严重超标！她至少有65公斤！,2016,9.0,1551962,涅提·蒂瓦里,比于什·古普塔 / 施热亚·简 / 尼基尔·麦罗特拉 / 涅提·蒂瓦里,阿米尔·汗 / 法缇玛·萨那·纱卡 / 桑亚·玛荷塔 / 阿帕尔夏克提·库拉那 / 沙克希·坦沃 / 塞伊拉·沃西 / 苏哈妮·巴特纳格尔 / 里特维克·萨霍里 / 吉里什·库卡尼,剧情 / 家庭 / 传记 / 运动,印度,印地语 / 英语,2017-05-05(中国大陆) / 2016-12-23(印度),161分钟(印度) / 140分钟(中国大陆)
摔跤吧！爸爸,力荐,1.0,最受不了的是女儿给父亲打电话，哭着说：“对不起，爸爸。” 阿米尔汗瞬间热泪盈眶，说不出话来。我也同时流下了热泪。所有的主角都奉献了炸裂的演技，说是技都低了，简直是真实。,2016,9.0,1551962,涅提·蒂瓦里,比于什·古普塔 / 施热亚·简 / 尼基尔·麦罗特拉 / 涅提·蒂瓦里,阿米尔·汗 / 法缇玛·萨那·纱卡 / 桑亚·玛荷塔 / 阿帕尔夏克提·库拉那 / 沙克希·坦沃 / 塞伊拉·沃西 / 苏哈妮·巴特纳格尔 / 里特维克·萨霍里 / 吉里什·库卡尼,剧情 / 家庭 / 传记 / 运动,印度,印地语 / 英语,2017-05-05(中国大陆) / 2016-12-23(印度),161分钟(印度) / 140分钟(中国大陆)
摔跤吧！爸爸,力荐,1.0,真的是一部很不错的电影，配乐也非常精彩，阿米尔汗出品必属精品,2016,9.0,1551962,涅提·蒂瓦里,比于什·古普塔 / 施热亚·简 / 尼基尔·麦罗特拉 / 涅提·蒂瓦里,阿米尔·汗 / 法缇玛·萨那·纱卡 / 桑亚·玛荷塔 / 阿帕尔夏克提·库拉那 / 沙克希·坦沃 / 塞伊拉·沃西 / 苏哈妮·巴特纳格尔 / 里特维克·萨霍里 / 吉里什·库卡尼,剧情 / 家庭 / 传记 / 运动,印度,印地语 / 英语,2017-05-05(中国大陆) / 2016-12-23(印度),161分钟(印度) / 140分钟(中国大陆)
